,y_pred
1257,0.6684427443897255
1258,0.41364110422402617
1259,0.49379633001031176
1260,0.6341245587845026
1261,0.36787089030356296
1262,0.447756361831898
1263,0.258906630975351
1264,0.5956517421004976
1265,0.5071562421558737
1266,0.2750720155833881
1267,0.8294436233957915
1268,0.9755794977533957
1269,0.20171632963134056
1270,0.2523577581098755
1271,0.43089791718284765
1272,0.4444989239218483
1273,0.6253132214228346
1274,0.2779291851688986
1275,0.37952669348518364
1276,0.5027923407994086
1277,0.2707501935463468
1278,0.4225244650217419
1279,0.5986151355481139
1280,0.6231954764642431
1281,0.4589680381063951
1282,0.23520851404046356
1283,0.3711966615902017
1284,0.4392377956063145
1285,0.47057516631837304
1286,0.5918543070990333
1287,0.3489873883542604
1288,0.38194841292857695
1289,0.4787031221459018
1290,0.2947200294469057
1291,0.6596335662398636
1292,0.3433669313134272
1293,0.37919146088312944
1294,0.6890650698430414
1295,0.4678317227061551
1296,0.4475567584138975
1297,0.26119930342220476
1298,0.5385199346188569
1299,0.3392710767596956
1300,0.43104977179855086
1301,0.4112839517713689
1302,0.4329142806843399
1303,0.5289061888966501
1304,0.27917718690203513
1305,0.3659025117177678
1306,0.48116247856978167
1307,0.7142896277607851
1308,0.535209359704237
1309,0.5303997646668117
1310,0.4582038991179865
1311,0.682616475467748
1312,0.501023971850932
1313,0.2771701481152431
1314,0.7165977217387298
1315,0.28022263421733773
1316,0.14809976675003145
1317,0.31913714900670487
1318,0.4841903599135218
1319,0.44939716574045785
1320,0.09114544886502954
1321,0.2039158242340113
1322,0.746288425603818
1323,0.25716909255346665
1324,0.3696352482274327
1325,0.4495237295416957
1326,0.5348336232026996
1327,0.46960380766176485
1328,0.4671490933935404
1329,0.24859808684314827
1330,0.25431163818590496
1331,0.4751932671999044
1332,0.6042546920405111
1333,0.5583820944724273
1334,0.5071402378698013
1335,0.3920684206577396
1336,0.501979421696857
1337,0.419587325451678
1338,0.5316753492689114
1339,0.775803201630967
1340,0.7095004865416429
1341,0.48868960355002605
1342,0.46371513437453804
1343,0.3938438928977644
1344,0.4663445466103934
1345,0.4520819126219765
1346,0.5339886868171567
1347,0.6637872697646661
1348,0.2157892272136801
1349,0.2771701481152431
1350,0.4188762849834468
1351,0.5510487275156213
1352,0.24159562806738133
1353,0.13357477012161734
1354,0.32065942097947264
1355,0.29953772790301625
1356,0.6933741072948151
1357,0.7372652386684055
1358,0.7586673137265685
1359,0.6552296001713174
1360,0.3385534869890694
1361,0.2332047299079607
1362,0.6560674236561985
1363,0.4438489420199933
1364,0.48621284545545373
1365,0.15120623856046578
1366,0.5271421797115899
1367,0.9082293011774484
1368,0.7672698086500702
1369,0.5182886273826157
1370,0.20511591635808735
1371,0.49252525354937
1372,0.5422893849138157
1373,0.4441587378128583
1374,0.35801098230739536
1375,0.5821040154975037
1376,0.3264446753529142
1377,0.2571265027745498
1378,0.5114927501979069
1379,0.14348224526137848
1380,0.3261714211268394
1381,0.5375681893578845
1382,0.6747136950172977
1383,0.5857033474568638
1384,0.5059180831204415
1385,0.3782235581689892
1386,0.4830088601884211
1387,0.5332630740359545
1388,0.45508949646068597
1389,0.5981319934509934
1390,0.7647013472184618
1391,0.14334949276384729
1392,0.48332842943795185
1393,0.43274648262912907
1394,0.26449188203541024
1395,0.39229280289933843
1396,0.49306128089087653
1397,0.12275393616329414
1398,0.4397165350655253
1399,0.20335657373768296
1400,0.5249228022416829
1401,0.23276217335072102
1402,0.222686707533165
1403,0.15336529645052566
1404,0.7612219658239312
1405,0.2494501215636506
1406,0.21938003069573658
1407,0.48816256935763935
1408,0.18298545855899323
1409,0.06563592068268491
1410,0.5868535494640887
1411,0.5851863760613732
1412,0.2541652609575137
1413,0.2509046269635425
1414,0.8477029648666772
1415,0.7511337840580032
1416,0.4188185244832892
1417,0.35083065468263425
1418,0.7511803713460588
1419,0.4161803212849279
1420,0.6971126916827912
1421,0.4909122998567412
1422,0.38283369105869824
1423,0.5503534537919901
1424,0.35083065468263425
1425,0.17545808146117728
1426,0.4778480500023139
1427,0.5523332251018742
1428,0.23833958915402867
1429,0.18482834907174542
1430,0.8302958786457173
1431,0.6249680816027015
1432,0.4117621407290135
1433,0.3810764353437715
1434,0.5295998137096384
1435,0.617817901322337
1436,0.4503117116120342
1437,0.4283870762239087
1438,0.5605349767291468
1439,0.7031586784003027
1440,0.8319198926849485
1441,0.455739946372957
1442,0.5953333584886946
1443,0.30812089273092336
1444,0.6420154802390492
1445,0.5899991460896892
1446,0.5700272964094453
1447,0.4289725365255608
1448,0.4169985586943153
1449,0.5562929697926884
1450,0.8122574028227671
1451,0.5484226868416086
1452,0.4125371294974349
1453,0.6365634940090878
1454,0.3736692107489754
1455,0.3938438928977644
1456,0.39056276538432144
1457,0.32492407922636424
1458,0.1782676563956023
1459,0.4659478720961504
1460,0.5066098721018035
1461,0.5935006506231348
1462,0.4363575925081751
1463,0.7490186249372656
1464,0.12165550625948665
1465,0.8708055545341162
1466,0.571326132559674
1467,0.897307018397163
1468,0.2383357352960216
1469,0.21162370055768767
1470,0.8367959877149531
1471,0.441536135349505
1472,0.21745159848065526
1473,0.2657554941810496
1474,0.44869491555754526
1475,0.6920111106573429
1476,0.17816924693166986
1477,0.5600283267999624
1478,0.38194756663041685
1479,0.5029851727846837
1480,0.2784346497798078
1481,0.2941455463657735
1482,0.4145085652981694
1483,0.38120776693815056
1484,0.5646962025937574
1485,0.5397150468522204
1486,0.5182555466419156
1487,0.4965690786636666
1488,0.40343701455871206
1489,0.7678031330451057
1490,0.16829628229919147
1491,0.43795650285952503
1492,0.5436563879379661
1493,0.4654882628715582
1494,0.3467168465857481
1495,0.3018999090323486
1496,0.4876187025726454
1497,0.6099876451280217
1498,0.4351707467855203
1499,0.5439108803045619
1500,0.4033048784866509
1501,0.28203037772130224
1502,0.562755223735932
1503,0.5153088918883098
1504,0.22249864257510282
1505,0.5167684571275297
1506,0.5568771892892133
1507,0.5153088918883098
1508,0.47289965398027045
1509,0.4980204704919705
1510,0.6729378727951743
1511,0.5222880171847353
1512,0.3216563117064761
1513,0.4591217849274359
1514,0.5540833501229376
1515,0.48810093671753374
1516,0.5252962465512887
1517,0.4065435852560056
1518,0.570798865637251
1519,0.4317830715764378
1520,0.4746050616774471
1521,0.5865836846929686
1522,0.5041340625985857
1523,0.2752203575912439
1524,0.21181374093529093
1525,0.1989533537565668
1526,0.4469809939626475
1527,0.49237497938103947
1528,0.16671293720723146
1529,0.7224891974061471
1530,0.4463641247496483
1531,0.7327789311426569
1532,0.161603328130672
1533,0.6665553465068038
1534,0.19644309263360268
1535,0.39185217354880797
1536,0.4724276011486521
1537,0.4787031221459018
1538,0.1500049759454579
1539,0.6839999936014911
1540,0.2874823236808032
1541,0.6203888452384736
1542,0.26666596615034305
1543,0.2417758657715519
1544,0.6569558479606474
1545,0.5516702473522632
1546,0.6359165584131531
1547,0.5282533122172506
1548,0.38376942666655556
1549,0.36565927652754404
1550,0.4557075328294994
1551,0.1908030460920269
1552,0.4955243893481788
1553,0.4040471346284179
1554,0.4962712736565097
1555,0.3416821728636829
1556,0.2991011433749473
1557,0.4643847620389867
1558,0.3450053902776755
1559,0.5408494870509587
1560,0.697901035251944
1561,0.46558507311010744
1562,0.3811980546640227
1563,0.6953417140943308
1564,0.36787089030356296
1565,0.37482937119725196
1566,0.3429452026414799
1567,0.26119522800230954
1568,0.39936750511059277
1569,0.5545826781994305
1570,0.21966666759338932
1571,0.4848938403958457
1572,0.476348673546531
1573,0.3895048392788972
1574,0.5742133404016933
1575,0.6667250554256322
1576,0.25498419912552783
1577,0.43270208141893124
1578,0.4049771491016318
1579,0.5114742413392996
1580,0.5290750972417375
1581,0.15623656941358846
1582,0.5302970212486315
1583,0.4050850155154139
1584,0.7237851610993444
1585,0.7660080144531143
1586,0.4348581186820373
1587,0.34908953540574494
1588,0.4682082165302304
1589,0.26084929039271254
1590,0.6082959630644754
1591,0.1954019964219798
1592,0.5518973783156895
1593,0.4593103148987979
1594,0.32992461056812905
1595,0.6366290888996168
1596,0.4340277736328108
1597,0.38850133639592876
1598,0.40698784280676403
1599,0.34846202757325995
1600,0.572820266080927
1601,0.4769707337311112
1602,0.8083431987959068
1603,0.20339633352898595
1604,0.7303660623003441
1605,0.5021970540145785
1606,0.2500046517982449
1607,0.6976884050252087
1608,0.4420007733975344
1609,0.23790349855940812
1610,0.30132833236098805
1611,0.5786438563284624
1612,0.5490883335543004
1613,0.21193567684085213
1614,0.5220941153701442
1615,0.24227786920298394
1616,0.3404419634413326
1617,0.5259270136972052
1618,0.6552878378928818
1619,0.31253464270502707
1620,0.6844866060625183
1621,0.24024644686984883
1622,0.1621729924026654
1623,0.2503043818299006
1624,0.33978288672729295
1625,0.34007505617275124
1626,0.40496295644757085
1627,0.37533680742979275
1628,0.49491111114880043
1629,0.7096699343841775
1630,0.5352842554595003
1631,0.6678707404908049
1632,0.4040735520603008
1633,0.6024111507380019
1634,0.9046024333410551
1635,0.38103268961838005
1636,0.3769244060254835
1637,0.4154057739769351
1638,0.3867323639790611
1639,0.6400466519150106
1640,0.5048086188407392
1641,0.5712095843488977
1642,0.3626117310931155
1643,0.4138291921512645
1644,0.14328311118918335
1645,0.6650876755689251
1646,0.35313494593488737
1647,0.71514810178211
1648,0.46089155187065034
1649,0.5078584781593284
1650,0.4789708762212872
1651,0.3309410125763599
1652,0.37446889883015455
1653,0.3276036743269288
1654,0.6951030336197931
1655,0.3235079042713637
1656,0.4084780423937504
1657,0.14848775094592703
1658,0.3700049487122705
1659,0.535542050500283
1660,0.4894680967010201
1661,0.5413794490824336
1662,0.5684311488933824
1663,0.34405109756568486
1664,0.69970815982844
1665,0.4922972193332301
1666,0.34835089643809897
1667,0.3269299504694553
1668,0.6664496634834971
1669,0.4891787532514136
1670,0.43795650285952503
1671,0.3158417327584159
1672,0.7858201897297836
1673,0.5447398040672048
1674,0.29596364896958727
1675,0.2501468217783865
1676,0.1605944323522185
1677,0.5664382349330169
1678,0.4835707267830807
1679,0.4040735520603008
1680,0.45859378060509215
1681,0.46417503271016913
1682,0.3385305222531714
1683,0.38321961599818033
1684,0.46089155187065034
1685,0.4424503710564691
1686,0.3187853150665435
1687,0.46562989872609173
1688,0.8242047150368277
1689,0.21468313913068196
1690,0.48712161917329466
1691,0.1071345573866693
1692,0.6632996092036874
1693,0.4292947873209594
1694,0.38524066354213493
1695,0.5214480596562626
1696,0.5128913340844499
1697,0.5134000490466529
1698,0.16448380316677028
1699,0.28290194788302997
1700,0.4751932671999044
1701,0.29013243433780733
1702,0.16551221642575709
1703,0.4830608539104648
1704,0.48990381981258996
1705,0.5041340625985857
1706,0.4896151521281378
1707,0.26799264636804465
1708,0.5795906471303591
1709,0.36887976220132
1710,0.41720265845359467
1711,0.5432461014940047
1712,0.632163115703817
1713,0.23458357621644024
1714,0.15022229782082355
1715,0.10318892832984786
1716,0.3579665392784158
1717,0.6299424442459178
1718,0.42670527248815093
1719,0.6923223139563013
1720,0.48055668935330803
1721,0.4425557768106144
1722,0.16885196580311734
1723,0.10742628732235013
1724,0.2893736732505295
1725,0.28290194788302997
1726,0.4821372770007967
1727,0.20583357159918553
1728,0.49234735905518634
1729,0.34971478618863694
1730,0.36933362325925445
1731,0.4971540282850273
1732,0.2807066172076452
1733,0.385874899602571
1734,0.3143429481087614
1735,0.670609270661666
1736,0.47334919592227304
1737,0.4075815206624947
1738,0.38120776693815056
1739,0.3922011450169292
1740,0.5713429817670393
1741,0.47789442834124196
1742,0.3660938469898055
1743,0.4788143624794784
1744,0.46134556001628024
1745,0.4636389979771821
1746,0.5670726614316022
1747,0.5377585870742332
1748,0.489770576382642
1749,0.4448934810801905
1750,0.44228522521963154
1751,0.30213592727349153
1752,0.3442340974146894
1753,0.43103968818122784
1754,0.18817522312692156
1755,0.29181685590088946
1756,0.4687480621403985
1757,0.6490867501093565
1758,0.2521723749014315
1759,0.42488769605068477
1760,0.740288334683677
1761,0.5277987078817536
1762,0.2744736179405987
1763,0.5013053026057002
1764,0.7161806325601563
1765,0.5704870125949022
1766,0.8074679455045408
1767,0.37108074137095115
1768,0.43325677453728356
1769,0.6329270183473622
1770,0.20120073647150688
1771,0.19413137253985485
1772,0.5288380850341214
1773,0.3408558473908107
1774,0.34736287357705103
1775,0.9854399008763812
1776,0.37108074137095115
1777,0.5966158017313272
1778,0.5564844798289842
1779,0.21511077820237323
1780,0.22001196469429143
1781,0.27917718690203513
1782,0.47334919592227304
1783,0.19502978580057062
1784,0.5587963493917809
1785,0.5447398040672048
1786,0.5423295033671613
1787,0.5578368500021046
1788,0.26594413931710703
1789,0.463175306255016
1790,0.24441447845542336
1791,0.20484798416510755
1792,0.4305506941064203
1793,0.4603988855216702
1794,0.8363373740959488
1795,0.3788831942895776
1796,0.4131021436444782
1797,0.2880737740455277
1798,0.4438489420199933
1799,0.5125429906533254
1800,0.47057516631837304
1801,0.3775990872769855
1802,0.18753395591224312
1803,0.6402076245639189
1804,0.24623559081352206
1805,0.45890434136523217
1806,0.25626710115591356
1807,0.5823131553136107
1808,0.21857153761652154
1809,0.39934213303102406
1810,0.4905254723185848
1811,0.21229033932539387
1812,0.745825454872536
1813,0.391186043075906
1814,0.6124184568396198
1815,0.6830554007140968
1816,0.3088536185993722
1817,0.33105361438556624
1818,0.5772482876374954
1819,0.13186591628112695
1820,0.2803786066083853
1821,0.4628506660609094
1822,0.3794893343897026
1823,0.8392722129332413
1824,0.46110115839387833
1825,0.36032862387297987
1826,0.4742103672929576
1827,0.7483289812424263
1828,0.28598065404563433
1829,0.4724276011486521
1830,0.46383947060892344
1831,0.17871432017446442
1832,0.5721677472264097
1833,0.48068863485034113
1834,0.4872416526417836
1835,0.44690684621740134
1836,0.8587377784869377
1837,0.11805237147861616
1838,0.4365755833546673
1839,0.4946432319748749
1840,0.13045570637445167
1841,0.605164797760456
1842,0.872952430851607
1843,0.3882630368651875
1844,0.51153738346454
1845,0.897592374859995
1846,0.42596724556722587
1847,0.5552191090618155
1848,0.3353442926153273
1849,0.6313127867110429
1850,0.8665612063819412
1851,0.2312677160440869
1852,0.5165209664654972
1853,0.6222003437162003
1854,0.37280519590909844
1855,0.435816220931575
1856,0.0806394360497223
1857,0.5205841234159312
1858,0.46653472927175554
1859,0.35474177079892455
1860,0.4191356799166725
1861,0.28797739546655443
1862,0.39569083287664375
1863,0.5558613022439376
1864,0.43020071464352116
1865,0.44716904027680165
1866,0.7594083807378599
1867,0.6954295158624066
1868,0.46633913494790613
1869,0.656346805586542
1870,0.3788455801690995
1871,0.6140024390729575
1872,0.6250685435400907
1873,0.2604985881618585
1874,0.10742628732235013
1875,0.740288334683677
1876,0.43470156773223934
1877,0.19675500734184348
1878,0.22368468921028042
1879,0.3656263037328907
1880,0.42066884314495123
1881,0.16266294491947436
1882,0.7922638057325344
1883,0.45904449328206515
1884,0.4914613438316683
1885,0.453593790975623
1886,0.48614475452727973
1887,0.7259897241682018
1888,0.5455035112645723
1889,0.3221598813458929
1890,0.8378189783570841
1891,0.454693694472473
1892,0.4506739646090022
1893,0.7292614579577106
1894,0.2893139560766003
1895,0.6533827477565851
1896,0.9189916457736615
1897,0.6063136806220684
1898,0.580726574454592
1899,0.15450923591421423
1900,0.5376706493231034
1901,0.47727718800404273
1902,0.551872231055399
1903,0.4654699801176771
1904,0.5808747617595604
1905,0.4216445973710096
1906,0.2765054921049287
1907,0.4599627970723106
1908,0.6464360397707988
1909,0.3964403920879317
1910,0.4240609772009616
1911,0.3212930647185377
1912,0.30587328176782874
1913,0.5541645170633696
1914,0.3282290028514894
1915,0.49589886391650584
1916,0.4607206688899374
1917,0.45668571566866883
1918,0.45747215998933655
1919,0.2122285281902379
1920,0.550582628586109
1921,0.33740456889591675
1922,0.4672665181698091
1923,0.46089155187065034
1924,0.6922816275536086
1925,0.42658786449176267
1926,0.7791176072215901
1927,0.3913572290857359
1928,0.44755745913640177
1929,0.24024644686984883
1930,0.4238297183215053
1931,0.40496295644757085
1932,0.3980882401527067
1933,0.3638906124535703
1934,0.5037246561073355
1935,0.4957214846239256
1936,0.6109765222144881
1937,0.49215967798363003
1938,0.36225018774872736
1939,0.6099211578696135
1940,0.23679493528591683
1941,0.608173289068811
1942,0.5080878065723026
1943,0.48055668935330803
1944,0.4386473258162792
1945,0.10873585252781007
1946,0.23176969560847024
1947,0.5348974881309456
1948,0.4814805395366951
1949,0.9167720150668944
1950,0.44939716574045785
1951,0.7632151058965488
1952,0.5536296193982073
1953,0.2562783681775641
1954,0.36630153940993954
1955,0.16551221642575709
1956,0.1942108577514579
1957,0.5711408393123316
1958,0.2822765151855553
1959,0.6214967670295877
1960,0.691357877789639
1961,0.5325828970226768
1962,0.43973803305856474
1963,0.719181148590978
1964,0.7663000854717051
1965,0.5261283594237809
1966,0.3426674286391885
1967,0.41109649310610846
1968,0.33451691543505235
1969,0.3801631630782102
1970,0.4524069482716158
1971,0.6887128659588018
1972,0.24371407889256286
1973,0.6976540986125388
1974,0.34489039950749906
1975,0.4679843095376925
1976,0.9189555080533146
1977,0.8237563755919952
1978,0.9013572261860128
1979,0.2308131623714269
1980,0.5582130565087635
1981,0.46110115839387833
1982,0.07151623902543887
1983,0.5935976503644143
1984,0.42670527248815093
1985,0.4650132570044191
1986,0.38321961599818033
1987,0.49650043353219836
1988,0.32250136155276343
1989,0.6031961240494066
1990,0.4549435336675021
1991,0.3375793708810592
1992,0.2991011433749473
1993,0.4424503710564691
1994,0.11962798134359812
1995,0.7753278304531502
1996,0.16466239229386997
1997,0.8131679469713353
1998,0.28731202040018905
1999,0.35466789855718694
2000,0.16651319963621608
2001,0.5377170891075977
2002,0.4145085652981694
2003,0.4588401702784771
2004,0.4494601443325906
2005,0.3402131897753288
2006,0.4580775136314563
2007,0.6218232767356746
2008,0.4076421932738299
2009,0.21154456248426023
2010,0.5871018206754355
2011,0.4134771404325995
2012,0.6658268997447989
2013,0.4043164048841905
2014,0.21767230154962666
2015,0.1889820354549872
2016,0.6337705577294397
2017,0.45036028112633386
2018,0.33074666344028303
2019,0.12068631741552086
2020,0.25920113735556394
2021,0.11195199276121084
2022,0.3215463221736645
2023,0.24248296792134466
2024,0.46838202929955847
2025,0.4587540806600984
2026,0.4303040915722074
2027,0.8413871746018979
2028,0.43272409139122286
2029,0.4117621407290135
2030,0.5117539927382933
2031,0.5110413982974045
2032,0.7920136342355184
2033,0.7726237917875847
2034,0.5402486282171599
2035,0.8414785882570813
2036,0.34252819795673395
2037,0.4421626197585781
2038,0.499898644954991
2039,0.17791719780341753
2040,0.44106890821352784
2041,0.5688868690218905
2042,0.7113791467939992
2043,0.23566976008585183
2044,0.5030400145257975
2045,0.29488851301260993
2046,0.12874103383252133
2047,0.49342287096837906
2048,0.3889306546079453
2049,0.5187366981432364
2050,0.5351407501750512
2051,0.6644237828888422
2052,0.46697731943581394
2053,0.8346529863107782
2054,0.4040735520603008
2055,0.43795650285952503
2056,0.5907102991156429
2057,0.3744877966098201
2058,0.44188293389462163
2059,0.4194471632336
2060,0.2893736732505295
2061,0.9479948715593114
2062,0.4134771404325995
2063,0.5207150881404605
2064,0.36235362838605745
2065,0.4402802808530543
2066,0.5216099191207918
2067,0.09652539904112636
2068,0.3702927182763194
2069,0.3581542512468892
2070,0.23081142735243934
2071,0.5395693166483412
2072,0.3901256398858074
2073,0.46542287479626143
2074,0.15022229782082355
2075,0.27267311433715147
2076,0.21511077820237323
2077,0.2991011433749473
2078,0.8794828797476422
2079,0.4557639067766875
2080,0.48948746465960424
2081,0.7645501012511129
2082,0.2060685740929164
2083,0.25498419912552783
2084,0.5594639812663131
2085,0.23699413063694663
2086,0.3914665270208165
2087,0.48092003342457684
2088,0.625041036135544
2089,0.8490970928359443
2090,0.6786533082431826
2091,0.6801028562521454
2092,0.4548174765780292
2093,0.5701170875615706
2094,0.461513758980145
2095,0.8545745685759129
2096,0.3715061256613283
2097,0.47360963157045566
2098,0.47057516631837304
2099,0.6235089256375792
2100,0.5841280211365512
2101,0.4505312440491172
2102,0.72744214712068
2103,0.5014525585247529
2104,0.46725964896678573
2105,0.30903820564985185
2106,0.3119348544388995
2107,0.5882515114404089
2108,0.5376546468448269
2109,0.22572974465016685
2110,0.6550980340241215
2111,0.4568112117326854
2112,0.4457791341768931
2113,0.28443350118396815
2114,0.6438241231646185
2115,0.514482098831621
2116,0.17358124170075911
2117,0.4708418082994985
2118,0.4232151027137321
2119,0.46089155187065034
2120,0.46960380766176485
2121,0.42009436942246803
2122,0.18723691044070262
2123,0.4052256525671616
2124,0.5339647576556963
2125,0.13623829649945834
2126,0.4678317227061551
2127,0.38880043743508297
2128,0.4899339487883504
2129,0.2583441366279534
2130,0.115426448438015
2131,0.3746862400892815
2132,0.2473310590708158
2133,0.3904294377215649
2134,0.42606516555816587
2135,0.4191356799166725
2136,0.6195159401062265
2137,0.5652538413447321
2138,0.3361668218980849
2139,0.43999787844000593
2140,0.47180839159100707
2141,0.1287320475352216
2142,0.3840439406025654
2143,0.48880087313736303
2144,0.4242527946462137
2145,0.5945359666538519
2146,0.24412208826704793
2147,0.4075815206624947
2148,0.5170040997144758
2149,0.47221128138970514
2150,0.43717199620065605
2151,0.9206134573738994
2152,0.41382079728938714
2153,0.26960227553754135
2154,0.4397763412846427
2155,0.6565696586934189
2156,0.5051094961518301
2157,0.34334875086131383
2158,0.5367950679939366
2159,0.4651166196584874
2160,0.46835369401310284
2161,0.16624307453518294
2162,0.4078591239775257
2163,0.4716264229480203
